customer_id,first_name,last_name,customer_email,order_id,order_date,required_date,shipped_date,staff_id,store_name,store_email
583,Lashandra,Turner,lashandra.turner@hotmail.com,38,2016-01-25,2016-01-27,2016-01-26,7,"Baldwin Bikes",baldwin@bikes.shop
1296,Travis,Whitley,travis.whitley@aol.com,39,2016-01-25,2016-01-26,2016-01-26,7,"Baldwin Bikes",baldwin@bikes.shop
979,Ingeborg,Ellison,ingeborg.ellison@yahoo.com,41,2016-01-27,2016-01-30,2016-01-29,6,"Baldwin Bikes",baldwin@bikes.shop
1095,Corene,Swanson,corene.swanson@aol.com,42,2016-01-27,2016-01-28,2016-01-30,7,"Baldwin Bikes",baldwin@bikes.shop
1434,Elana,Miles,elana.miles@yahoo.com,43,2016-01-27,2016-01-28,2016-01-30,7,"Baldwin Bikes",baldwin@bikes.shop
861,Olympia,Figueroa,olympia.figueroa@hotmail.com,44,2016-01-28,2016-01-31,2016-01-30,7,"Baldwin Bikes",baldwin@bikes.shop
1220,Carissa,Cross,carissa.cross@yahoo.com,45,2016-01-28,2016-01-31,2016-01-31,7,"Baldwin Bikes",baldwin@bikes.shop
746,Eldridge,Greer,eldridge.greer@aol.com,46,2016-01-29,2016-01-31,2016-01-31,7,"Baldwin Bikes",baldwin@bikes.shop
1234,Joshua,Berg,joshua.berg@hotmail.com,47,2016-01-29,2016-01-30,2016-01-31,7,"Baldwin Bikes",baldwin@bikes.shop
1012,Josephine,Dale,josephine.dale@aol.com,48,2016-01-30,2016-02-01,2016-02-02,7,"Baldwin Bikes",baldwin@bikes.shop
608,Taisha,Vang,taisha.vang@yahoo.com,49,2016-01-31,2016-02-01,2016-02-02,6,"Baldwin Bikes",baldwin@bikes.shop
1047,Jamaal,Baker,jamaal.baker@hotmail.com,51,2016-02-01,2016-02-02,2016-02-03,7,"Baldwin Bikes",baldwin@bikes.shop
965,Margit,Osborn,margit.osborn@yahoo.com,53,2016-02-03,2016-02-04,2016-02-05,6,"Baldwin Bikes",baldwin@bikes.shop
535,Inge,Olsen,inge.olsen@msn.com,54,2016-02-04,2016-02-07,2016-02-07,7,"Baldwin Bikes",baldwin@bikes.shop
1173,Chanel,May,chanel.may@msn.com,55,2016-02-04,2016-02-07,2016-02-06,6,"Baldwin Bikes",baldwin@bikes.shop
1241,Nathaniel,Davidson,nathaniel.davidson@hotmail.com,56,2016-02-04,2016-02-06,2016-02-07,6,"Baldwin Bikes",baldwin@bikes.shop
1305,Dalia,Carson,dalia.carson@aol.com,57,2016-02-04,2016-02-06,2016-02-06,7,"Baldwin Bikes",baldwin@bikes.shop
504,Tiana,Henderson,tiana.henderson@aol.com,58,2016-02-05,2016-02-07,2016-02-07,6,"Baldwin Bikes",baldwin@bikes.shop
563,Rodney,Odom,rodney.odom@yahoo.com,59,2016-02-05,2016-02-07,2016-02-06,7,"Baldwin Bikes",baldwin@bikes.shop
277,Mark,Garrett,mark.garrett@msn.com,61,2016-02-06,2016-02-09,2016-02-09,7,"Baldwin Bikes",baldwin@bikes.shop
1075,Dann,Huff,dann.huff@gmail.com,63,2016-02-07,2016-02-09,2016-02-09,7,"Baldwin Bikes",baldwin@bikes.shop
1185,Corine,Stuart,corine.stuart@msn.com,64,2016-02-07,2016-02-08,2016-02-09,6,"Baldwin Bikes",baldwin@bikes.shop
996,Serafina,Clemons,serafina.clemons@gmail.com,65,2016-02-08,2016-02-09,2016-02-11,6,"Baldwin Bikes",baldwin@bikes.shop
1253,Susannah,Fields,susannah.fields@hotmail.com,66,2016-02-09,2016-02-12,2016-02-12,7,"Baldwin Bikes",baldwin@bikes.shop
381,Kristen,Alvarez,kristen.alvarez@aol.com,68,2016-02-10,2016-02-11,2016-02-13,6,"Baldwin Bikes",baldwin@bikes.shop
1413,Ophelia,Decker,ophelia.decker@yahoo.com,69,2016-02-10,2016-02-12,2016-02-11,7,"Baldwin Bikes",baldwin@bikes.shop
797,Cathey,Lamb,cathey.lamb@msn.com,71,2016-02-11,2016-02-14,2016-02-12,7,"Baldwin Bikes",baldwin@bikes.shop
612,Gabriel,Wagner,gabriel.wagner@msn.com,73,2016-02-12,2016-02-15,2016-02-14,7,"Baldwin Bikes",baldwin@bikes.shop
264,Mariela,Huffman,mariela.huffman@gmail.com,74,2016-02-13,2016-02-15,2016-02-15,7,"Baldwin Bikes",baldwin@bikes.shop
587,Euna,Lopez,euna.lopez@gmail.com,75,2016-02-14,2016-02-15,2016-02-17,6,"Baldwin Bikes",baldwin@bikes.shop
9,Genoveva,Baldwin,genoveva.baldwin@msn.com,76,2016-02-16,2016-02-16,NULL,6,"Baldwin Bikes",baldwin@bikes.shop
1182,Trinidad,Chapman,trinidad.chapman@aol.com,78,2016-02-16,2016-02-18,2016-02-19,7,"Baldwin Bikes",baldwin@bikes.shop
397,Jeannie,Wilcox,jeannie.wilcox@yahoo.com,80,2016-02-17,2016-02-20,2016-02-19,6,"Baldwin Bikes",baldwin@bikes.shop
521,Max,Charles,max.charles@gmail.com,81,2016-02-17,2016-02-19,2016-02-18,6,"Baldwin Bikes",baldwin@bikes.shop
1223,Bronwyn,Vargas,bronwyn.vargas@msn.com,82,2016-02-18,2016-02-21,2016-02-20,6,"Baldwin Bikes",baldwin@bikes.shop
317,Christia,Wilkins,christia.wilkins@msn.com,84,2016-02-20,2016-02-22,2016-02-21,7,"Baldwin Bikes",baldwin@bikes.shop
1174,Aaron,Knapp,aaron.knapp@yahoo.com,85,2016-02-20,2016-02-23,2016-02-21,7,"Baldwin Bikes",baldwin@bikes.shop
276,Lavette,Wright,lavette.wright@msn.com,86,2016-02-21,2016-02-22,2016-02-23,7,"Baldwin Bikes",baldwin@bikes.shop
516,Rosa,Kinney,rosa.kinney@yahoo.com,87,2016-02-21,2016-02-22,2016-02-23,6,"Baldwin Bikes",baldwin@bikes.shop
1069,Rodolfo,Buck,rodolfo.buck@gmail.com,88,2016-02-21,2016-02-22,2016-02-23,6,"Baldwin Bikes",baldwin@bikes.shop
414,Romaine,Haley,romaine.haley@aol.com,90,2016-02-23,2016-02-25,2016-02-24,7,"Baldwin Bikes",baldwin@bikes.shop
1309,Kimberli,Cline,kimberli.cline@yahoo.com,92,2016-02-25,2016-02-28,2016-02-28,7,"Baldwin Bikes",baldwin@bikes.shop
218,Casey,Gill,casey.gill@gmail.com,95,2016-02-27,2016-02-29,2016-02-28,7,"Baldwin Bikes",baldwin@bikes.shop
1094,Keitha,Black,keitha.black@yahoo.com,96,2016-02-27,2016-02-29,2016-02-28,7,"Baldwin Bikes",baldwin@bikes.shop
204,Alpha,King,alpha.king@hotmail.com,97,2016-02-28,2016-02-29,2016-03-01,7,"Baldwin Bikes",baldwin@bikes.shop
1194,Leticia,Snyder,leticia.snyder@yahoo.com,98,2016-02-28,2016-02-29,2016-02-29,6,"Baldwin Bikes",baldwin@bikes.shop
1237,Luke,Kramer,luke.kramer@hotmail.com,100,2016-03-01,2016-03-04,2016-03-03,7,"Baldwin Bikes",baldwin@bikes.shop
336,Trisha,Johnson,trisha.johnson@msn.com,102,2016-03-02,2016-03-05,2016-03-03,7,"Baldwin Bikes",baldwin@bikes.shop
7,Latasha,Hays,latasha.hays@hotmail.com,104,2016-03-03,2016-03-05,2016-03-05,7,"Baldwin Bikes",baldwin@bikes.shop
306,Vikki,Erickson,vikki.erickson@yahoo.com,105,2016-03-03,2016-03-05,2016-03-04,7,"Baldwin Bikes",baldwin@bikes.shop
12,Robby,Sykes,robby.sykes@hotmail.com,108,2016-03-06,2016-03-09,2016-03-07,6,"Baldwin Bikes",baldwin@bikes.shop
1255,Ben,Stone,ben.stone@gmail.com,109,2016-03-06,2016-03-09,2016-03-09,6,"Baldwin Bikes",baldwin@bikes.shop
630,Zulema,Browning,zulema.browning@gmail.com,111,2016-03-07,2016-03-10,2016-03-10,6,"Baldwin Bikes",baldwin@bikes.shop
469,Micki,Rutledge,micki.rutledge@aol.com,112,2016-03-08,2016-03-11,2016-03-10,6,"Baldwin Bikes",baldwin@bikes.shop
1078,Theresia,Barron,theresia.barron@aol.com,113,2016-03-08,2016-03-11,2016-03-11,6,"Baldwin Bikes",baldwin@bikes.shop
1431,Mark,Benton,mark.benton@aol.com,114,2016-03-08,2016-03-10,2016-03-11,7,"Baldwin Bikes",baldwin@bikes.shop
1369,Starr,Schneider,starr.schneider@aol.com,115,2016-03-09,2016-03-11,2016-03-11,7,"Baldwin Bikes",baldwin@bikes.shop
471,Burma,Summers,burma.summers@yahoo.com,116,2016-03-10,2016-03-11,2016-03-11,7,"Baldwin Bikes",baldwin@bikes.shop
740,Gwenn,Melton,gwenn.melton@yahoo.com,117,2016-03-10,2016-03-13,2016-03-11,6,"Baldwin Bikes",baldwin@bikes.shop
925,Bryce,Monroe,bryce.monroe@aol.com,119,2016-03-12,2016-03-14,2016-03-14,7,"Baldwin Bikes",baldwin@bikes.shop
327,Sharie,Alvarez,sharie.alvarez@msn.com,120,2016-03-14,2016-03-15,2016-03-17,7,"Baldwin Bikes",baldwin@bikes.shop
755,Tomika,Wilder,tomika.wilder@aol.com,121,2016-03-14,2016-03-15,2016-03-16,6,"Baldwin Bikes",baldwin@bikes.shop
786,Wallace,Lane,wallace.lane@aol.com,122,2016-03-14,2016-03-16,2016-03-15,6,"Baldwin Bikes",baldwin@bikes.shop
766,Lecia,Hancock,lecia.hancock@hotmail.com,123,2016-03-15,2016-03-18,2016-03-17,6,"Baldwin Bikes",baldwin@bikes.shop
685,Laverne,Craft,laverne.craft@aol.com,125,2016-03-16,2016-03-19,2016-03-17,6,"Baldwin Bikes",baldwin@bikes.shop
1365,Shenna,Espinoza,shenna.espinoza@gmail.com,126,2016-03-16,2016-03-18,2016-03-18,7,"Baldwin Bikes",baldwin@bikes.shop
86,Lissa,Vargas,lissa.vargas@yahoo.com,128,2016-03-18,2016-03-20,2016-03-21,6,"Baldwin Bikes",baldwin@bikes.shop
84,Armand,Whitehead,armand.whitehead@hotmail.com,129,2016-03-19,2016-03-21,2016-03-21,7,"Baldwin Bikes",baldwin@bikes.shop
1049,Marcelino,Mcbride,marcelino.mcbride@hotmail.com,130,2016-03-19,2016-03-22,2016-03-20,6,"Baldwin Bikes",baldwin@bikes.shop
409,Jerome,Bolton,jerome.bolton@msn.com,133,2016-03-20,2016-03-22,2016-03-21,7,"Baldwin Bikes",baldwin@bikes.shop
679,Tuan,Wolfe,tuan.wolfe@aol.com,134,2016-03-20,2016-03-21,2016-03-21,7,"Baldwin Bikes",baldwin@bikes.shop
1354,Alexandria,Zamora,alexandria.zamora@yahoo.com,135,2016-03-21,2016-03-23,2016-03-23,7,"Baldwin Bikes",baldwin@bikes.shop
370,Jina,Cooper,jina.cooper@aol.com,137,2016-03-23,2016-03-26,2016-03-25,7,"Baldwin Bikes",baldwin@bikes.shop
438,Katharine,Herrera,katharine.herrera@hotmail.com,138,2016-03-23,2016-03-24,2016-03-25,7,"Baldwin Bikes",baldwin@bikes.shop
710,Ezra,Silva,ezra.silva@msn.com,139,2016-03-23,2016-03-24,2016-03-26,7,"Baldwin Bikes",baldwin@bikes.shop
1264,Devin,Velazquez,devin.velazquez@aol.com,140,2016-03-23,2016-03-26,2016-03-26,7,"Baldwin Bikes",baldwin@bikes.shop
557,Erlene,Cook,erlene.cook@gmail.com,141,2016-03-25,2016-03-27,2016-03-26,7,"Baldwin Bikes",baldwin@bikes.shop
693,Merlin,Foreman,merlin.foreman@msn.com,143,2016-03-26,2016-03-28,2016-03-28,7,"Baldwin Bikes",baldwin@bikes.shop
1124,Hubert,Reilly,hubert.reilly@hotmail.com,144,2016-03-26,2016-03-29,2016-03-29,7,"Baldwin Bikes",baldwin@bikes.shop
366,Lavonne,Anderson,lavonne.anderson@aol.com,145,2016-03-27,2016-03-29,2016-03-30,6,"Baldwin Bikes",baldwin@bikes.shop
55,Diana,Guerra,diana.guerra@hotmail.com,147,2016-03-28,2016-03-31,2016-03-31,7,"Baldwin Bikes",baldwin@bikes.shop
714,Senaida,Thompson,senaida.thompson@msn.com,148,2016-03-28,2016-03-30,2016-03-30,6,"Baldwin Bikes",baldwin@bikes.shop
763,Han,Schneider,han.schneider@gmail.com,149,2016-03-28,2016-03-30,2016-03-29,6,"Baldwin Bikes",baldwin@bikes.shop
76,Parker,Prince,parker.prince@hotmail.com,152,2016-03-29,2016-03-30,2016-03-30,6,"Baldwin Bikes",baldwin@bikes.shop
498,Edda,Young,edda.young@gmail.com,153,2016-03-30,2016-04-02,2016-04-01,6,"Baldwin Bikes",baldwin@bikes.shop
371,Loni,Duncan,loni.duncan@gmail.com,155,2016-04-02,2016-04-03,2016-04-04,6,"Baldwin Bikes",baldwin@bikes.shop
205,Harris,Pittman,harris.pittman@yahoo.com,160,2016-04-04,2016-04-06,2016-04-06,7,"Baldwin Bikes",baldwin@bikes.shop
251,Kasie,Rodriquez,kasie.rodriquez@aol.com,161,2016-04-04,2016-04-07,2016-04-05,7,"Baldwin Bikes",baldwin@bikes.shop
1325,Magdalena,Sherman,magdalena.sherman@gmail.com,163,2016-04-06,2016-04-07,2016-04-07,7,"Baldwin Bikes",baldwin@bikes.shop
610,Leonore,Dorsey,leonore.dorsey@yahoo.com,164,2016-04-07,2016-04-08,2016-04-09,7,"Baldwin Bikes",baldwin@bikes.shop
338,Abbey,Pugh,abbey.pugh@gmail.com,166,2016-04-08,2016-04-11,2016-04-11,6,"Baldwin Bikes",baldwin@bikes.shop
1034,Rico,Salas,rico.salas@msn.com,167,2016-04-08,2016-04-09,2016-04-11,7,"Baldwin Bikes",baldwin@bikes.shop
99,Carie,Kidd,carie.kidd@yahoo.com,169,2016-04-10,2016-04-11,2016-04-11,7,"Baldwin Bikes",baldwin@bikes.shop
1200,Aubrey,Durham,aubrey.durham@aol.com,170,2016-04-10,2016-04-11,2016-04-13,7,"Baldwin Bikes",baldwin@bikes.shop
1079,Cindi,Ellis,cindi.ellis@yahoo.com,172,2016-04-11,2016-04-12,2016-04-14,7,"Baldwin Bikes",baldwin@bikes.shop
1361,Destiny,Goodman,destiny.goodman@msn.com,174,2016-04-12,2016-04-13,2016-04-15,7,"Baldwin Bikes",baldwin@bikes.shop
951,Steve,Bender,steve.bender@gmail.com,175,2016-04-13,2016-04-14,2016-04-14,6,"Baldwin Bikes",baldwin@bikes.shop
643,Melba,Wilkinson,melba.wilkinson@gmail.com,176,2016-04-15,2016-04-16,2016-04-17,7,"Baldwin Bikes",baldwin@bikes.shop
756,Graig,Roth,graig.roth@aol.com,178,2016-04-16,2016-04-17,2016-04-18,6,"Baldwin Bikes",baldwin@bikes.shop
616,Shery,Acosta,shery.acosta@yahoo.com,179,2016-04-17,2016-04-19,2016-04-19,6,"Baldwin Bikes",baldwin@bikes.shop
918,Kristel,Bullock,kristel.bullock@yahoo.com,180,2016-04-17,2016-04-20,2016-04-19,7,"Baldwin Bikes",baldwin@bikes.shop
854,Phylis,Adkins,phylis.adkins@msn.com,182,2016-04-18,2016-04-19,2016-04-20,6,"Baldwin Bikes",baldwin@bikes.shop
22,Adelle,Larsen,adelle.larsen@gmail.com,183,2016-04-19,2016-04-20,2016-04-20,7,"Baldwin Bikes",baldwin@bikes.shop
134,Brianna,Moss,brianna.moss@msn.com,184,2016-04-19,2016-04-21,2016-04-22,7,"Baldwin Bikes",baldwin@bikes.shop
1127,Waldo,Hart,waldo.hart@yahoo.com,186,2016-04-21,2016-04-22,2016-04-24,6,"Baldwin Bikes",baldwin@bikes.shop
183,Jeniffer,Ratliff,jeniffer.ratliff@gmail.com,187,2016-04-22,2016-04-23,2016-04-24,6,"Baldwin Bikes",baldwin@bikes.shop
390,Lorrie,Pollard,lorrie.pollard@yahoo.com,188,2016-04-22,2016-04-23,2016-04-25,6,"Baldwin Bikes",baldwin@bikes.shop
98,Violet,Valenzuela,violet.valenzuela@msn.com,190,2016-04-23,2016-04-25,2016-04-25,6,"Baldwin Bikes",baldwin@bikes.shop
728,Viva,Dawson,viva.dawson@yahoo.com,192,2016-04-27,2016-04-28,2016-04-29,7,"Baldwin Bikes",baldwin@bikes.shop
558,Carroll,Kelly,carroll.kelly@yahoo.com,194,2016-04-28,2016-04-30,2016-05-01,7,"Baldwin Bikes",baldwin@bikes.shop
727,Kasha,Sullivan,kasha.sullivan@hotmail.com,195,2016-04-28,2016-05-01,2016-05-01,7,"Baldwin Bikes",baldwin@bikes.shop
1247,Tammie,Cherry,tammie.cherry@hotmail.com,196,2016-04-28,2016-04-30,2016-05-01,6,"Baldwin Bikes",baldwin@bikes.shop
127,Erlinda,Nielsen,erlinda.nielsen@aol.com,197,2016-04-30,2016-05-03,2016-05-03,7,"Baldwin Bikes",baldwin@bikes.shop
640,Allison,Nolan,allison.nolan@gmail.com,198,2016-05-01,2016-05-04,2016-05-03,6,"Baldwin Bikes",baldwin@bikes.shop
760,Marisa,Chambers,marisa.chambers@msn.com,199,2016-05-01,2016-05-04,2016-05-04,7,"Baldwin Bikes",baldwin@bikes.shop
1074,Lanelle,Guerra,lanelle.guerra@yahoo.com,200,2016-05-01,2016-05-03,2016-05-03,6,"Baldwin Bikes",baldwin@bikes.shop
591,Danilo,Holmes,danilo.holmes@gmail.com,204,2016-05-04,2016-05-07,2016-05-06,7,"Baldwin Bikes",baldwin@bikes.shop
635,Myrtie,James,myrtie.james@yahoo.com,205,2016-05-04,2016-05-05,2016-05-06,6,"Baldwin Bikes",baldwin@bikes.shop
105,Marget,Hodge,marget.hodge@msn.com,207,2016-05-05,2016-05-07,2016-05-07,7,"Baldwin Bikes",baldwin@bikes.shop
815,Leanna,Manning,leanna.manning@yahoo.com,208,2016-05-06,2016-05-07,2016-05-09,7,"Baldwin Bikes",baldwin@bikes.shop
514,Clarita,Curry,clarita.curry@hotmail.com,209,2016-05-07,2016-05-08,2016-05-08,6,"Baldwin Bikes",baldwin@bikes.shop
943,Lynn,Mcmahon,lynn.mcmahon@msn.com,210,2016-05-07,2016-05-08,2016-05-09,6,"Baldwin Bikes",baldwin@bikes.shop
1140,Penney,Hall,penney.hall@msn.com,211,2016-05-07,2016-05-09,2016-05-08,6,"Baldwin Bikes",baldwin@bikes.shop
1373,Lanora,Robbins,lanora.robbins@hotmail.com,212,2016-05-08,2016-05-09,2016-05-11,6,"Baldwin Bikes",baldwin@bikes.shop
363,Kaci,Gallegos,kaci.gallegos@gmail.com,214,2016-05-10,2016-05-12,2016-05-11,6,"Baldwin Bikes",baldwin@bikes.shop
1420,Kelsey,Noble,kelsey.noble@hotmail.com,215,2016-05-10,2016-05-13,2016-05-12,7,"Baldwin Bikes",baldwin@bikes.shop
716,Sebrina,Hart,sebrina.hart@yahoo.com,217,2016-05-11,2016-05-12,2016-05-14,7,"Baldwin Bikes",baldwin@bikes.shop
1179,Vernetta,Banks,vernetta.banks@aol.com,218,2016-05-12,2016-05-14,2016-05-14,7,"Baldwin Bikes",baldwin@bikes.shop
1338,Inez,Snider,inez.snider@gmail.com,219,2016-05-12,2016-05-15,2016-05-15,6,"Baldwin Bikes",baldwin@bikes.shop
1358,Noble,Glover,noble.glover@gmail.com,220,2016-05-12,2016-05-14,2016-05-15,6,"Baldwin Bikes",baldwin@bikes.shop
51,Gertrud,Rhodes,gertrud.rhodes@aol.com,222,2016-05-13,2016-05-16,2016-05-14,6,"Baldwin Bikes",baldwin@bikes.shop
1368,Veronique,Fulton,veronique.fulton@yahoo.com,223,2016-05-15,2016-05-16,2016-05-17,7,"Baldwin Bikes",baldwin@bikes.shop
489,Kirstie,Vazquez,kirstie.vazquez@gmail.com,227,2016-05-17,2016-05-18,2016-05-20,7,"Baldwin Bikes",baldwin@bikes.shop
615,Jamika,Blanchard,jamika.blanchard@gmail.com,228,2016-05-17,2016-05-20,2016-05-20,7,"Baldwin Bikes",baldwin@bikes.shop
742,Evelina,Manning,evelina.manning@aol.com,229,2016-05-19,2016-05-21,2016-05-20,6,"Baldwin Bikes",baldwin@bikes.shop
1167,Ryan,Carter,ryan.carter@yahoo.com,230,2016-05-19,2016-05-20,2016-05-21,6,"Baldwin Bikes",baldwin@bikes.shop
1257,Rosamaria,Meyer,rosamaria.meyer@yahoo.com,231,2016-05-19,2016-05-22,2016-05-21,6,"Baldwin Bikes",baldwin@bikes.shop
737,Melita,Dominguez,melita.dominguez@msn.com,233,2016-05-21,2016-05-22,2016-05-24,6,"Baldwin Bikes",baldwin@bikes.shop
1435,Merrie,Fowler,merrie.fowler@aol.com,234,2016-05-22,2016-05-24,2016-05-24,6,"Baldwin Bikes",baldwin@bikes.shop
649,Eli,Contreras,eli.contreras@hotmail.com,235,2016-05-24,2016-05-25,2016-05-25,6,"Baldwin Bikes",baldwin@bikes.shop
206,Stephaine,Riddle,stephaine.riddle@hotmail.com,236,2016-05-25,2016-05-27,2016-05-26,6,"Baldwin Bikes",baldwin@bikes.shop
1351,Carman,Hardy,carman.hardy@yahoo.com,237,2016-05-25,2016-05-26,2016-05-27,7,"Baldwin Bikes",baldwin@bikes.shop
1350,Annett,Rush,annett.rush@hotmail.com,238,2016-05-26,2016-05-29,2016-05-29,6,"Baldwin Bikes",baldwin@bikes.shop
65,Kanesha,Vega,kanesha.vega@gmail.com,240,2016-05-27,2016-05-29,2016-05-30,6,"Baldwin Bikes",baldwin@bikes.shop
1082,Divina,Madden,divina.madden@gmail.com,241,2016-05-27,2016-05-29,2016-05-29,7,"Baldwin Bikes",baldwin@bikes.shop
1168,Almeta,Benjamin,almeta.benjamin@aol.com,242,2016-05-27,2016-05-30,2016-05-30,7,"Baldwin Bikes",baldwin@bikes.shop
956,Venus,Hewitt,venus.hewitt@msn.com,244,2016-05-28,2016-05-29,2016-05-29,6,"Baldwin Bikes",baldwin@bikes.shop
223,Scarlet,Yates,scarlet.yates@hotmail.com,245,2016-05-29,2016-05-31,2016-05-30,7,"Baldwin Bikes",baldwin@bikes.shop
17,Caren,Stephens,caren.stephens@msn.com,246,2016-05-30,2016-05-30,NULL,6,"Baldwin Bikes",baldwin@bikes.shop
1376,Kimberley,Reynolds,kimberley.reynolds@aol.com,248,2016-05-30,2016-06-01,2016-05-31,7,"Baldwin Bikes",baldwin@bikes.shop
145,Miquel,Neal,miquel.neal@hotmail.com,249,2016-06-01,2016-06-04,2016-06-04,6,"Baldwin Bikes",baldwin@bikes.shop
150,Weldon,Michael,weldon.michael@hotmail.com,250,2016-06-01,2016-06-02,2016-06-04,7,"Baldwin Bikes",baldwin@bikes.shop
851,Arlena,Buckner,arlena.buckner@hotmail.com,251,2016-06-01,2016-06-04,2016-06-04,7,"Baldwin Bikes",baldwin@bikes.shop
1267,Earline,Gordon,earline.gordon@gmail.com,253,2016-06-02,2016-06-05,2016-06-05,6,"Baldwin Bikes",baldwin@bikes.shop
510,Faustino,Delacruz,faustino.delacruz@msn.com,254,2016-06-03,2016-06-06,2016-06-05,7,"Baldwin Bikes",baldwin@bikes.shop
801,Ophelia,Rodgers,ophelia.rodgers@gmail.com,255,2016-06-03,2016-06-06,2016-06-05,7,"Baldwin Bikes",baldwin@bikes.shop
26,Theo,Reese,theo.reese@gmail.com,256,2016-06-04,2016-06-05,2016-06-07,7,"Baldwin Bikes",baldwin@bikes.shop
107,Cecil,Hopper,cecil.hopper@yahoo.com,258,2016-06-06,2016-06-07,2016-06-07,7,"Baldwin Bikes",baldwin@bikes.shop
413,Ginette,Edwards,ginette.edwards@hotmail.com,259,2016-06-06,2016-06-09,2016-06-09,7,"Baldwin Bikes",baldwin@bikes.shop
632,Yvette,Rogers,yvette.rogers@aol.com,260,2016-06-06,2016-06-08,2016-06-08,6,"Baldwin Bikes",baldwin@bikes.shop
1322,Ai,Forbes,ai.forbes@yahoo.com,263,2016-06-09,2016-06-10,2016-06-12,6,"Baldwin Bikes",baldwin@bikes.shop
682,Arnita,Thomas,arnita.thomas@gmail.com,265,2016-06-10,2016-06-12,2016-06-11,7,"Baldwin Bikes",baldwin@bikes.shop
933,Lurline,Rivers,lurline.rivers@msn.com,266,2016-06-10,2016-06-13,2016-06-13,7,"Baldwin Bikes",baldwin@bikes.shop
764,Terrell,Mathis,terrell.mathis@aol.com,269,2016-06-12,2016-06-13,2016-06-15,6,"Baldwin Bikes",baldwin@bikes.shop
879,Ethelyn,Ray,ethelyn.ray@yahoo.com,270,2016-06-12,2016-06-15,2016-06-13,7,"Baldwin Bikes",baldwin@bikes.shop
350,Christoper,Mccall,christoper.mccall@msn.com,271,2016-06-13,2016-06-16,2016-06-14,7,"Baldwin Bikes",baldwin@bikes.shop
497,Ezra,Fowler,ezra.fowler@hotmail.com,272,2016-06-15,2016-06-18,2016-06-16,7,"Baldwin Bikes",baldwin@bikes.shop
1340,Tona,Velasquez,tona.velasquez@msn.com,273,2016-06-16,2016-06-19,2016-06-17,7,"Baldwin Bikes",baldwin@bikes.shop
411,Octavia,Case,octavia.case@aol.com,274,2016-06-17,2016-06-20,2016-06-18,7,"Baldwin Bikes",baldwin@bikes.shop
1341,Rozanne,Reyes,rozanne.reyes@aol.com,275,2016-06-17,2016-06-19,2016-06-18,7,"Baldwin Bikes",baldwin@bikes.shop
1227,Magali,Dixon,magali.dixon@msn.com,276,2016-06-18,2016-06-19,2016-06-19,6,"Baldwin Bikes",baldwin@bikes.shop
546,Thad,Castro,thad.castro@msn.com,277,2016-06-19,2016-06-20,2016-06-20,7,"Baldwin Bikes",baldwin@bikes.shop
378,Rosalba,O'neal,rosalba.o'neal@yahoo.com,279,2016-06-21,2016-06-22,2016-06-22,6,"Baldwin Bikes",baldwin@bikes.shop
638,Tomeka,Higgins,tomeka.higgins@msn.com,280,2016-06-21,2016-06-22,2016-06-23,7,"Baldwin Bikes",baldwin@bikes.shop
800,Cris,Dunn,cris.dunn@yahoo.com,281,2016-06-21,2016-06-22,2016-06-23,7,"Baldwin Bikes",baldwin@bikes.shop
1356,Inger,Jennings,inger.jennings@yahoo.com,284,2016-06-23,2016-06-25,2016-06-25,7,"Baldwin Bikes",baldwin@bikes.shop
59,Latasha,Stanley,latasha.stanley@gmail.com,286,2016-06-25,2016-06-26,2016-06-26,6,"Baldwin Bikes",baldwin@bikes.shop
133,Delbert,Wilkins,delbert.wilkins@aol.com,287,2016-06-25,2016-06-26,2016-06-27,6,"Baldwin Bikes",baldwin@bikes.shop
780,Ouida,Gregory,ouida.gregory@aol.com,288,2016-06-25,2016-06-28,2016-06-28,6,"Baldwin Bikes",baldwin@bikes.shop
849,Phyllis,Hill,phyllis.hill@yahoo.com,289,2016-06-27,2016-06-28,2016-06-30,6,"Baldwin Bikes",baldwin@bikes.shop
202,Marni,Bolton,marni.bolton@msn.com,290,2016-06-28,2016-06-29,2016-06-30,6,"Baldwin Bikes",baldwin@bikes.shop
158,Alane,Kennedy,alane.kennedy@yahoo.com,291,2016-06-29,2016-06-30,2016-07-01,6,"Baldwin Bikes",baldwin@bikes.shop
573,Rubye,Mccall,rubye.mccall@hotmail.com,293,2016-06-30,2016-07-03,2016-07-02,7,"Baldwin Bikes",baldwin@bikes.shop
732,Lavona,Austin,lavona.austin@yahoo.com,294,2016-07-01,2016-07-02,2016-07-02,7,"Baldwin Bikes",baldwin@bikes.shop
1130,Benny,Bender,benny.bender@aol.com,295,2016-07-01,2016-07-04,2016-07-04,7,"Baldwin Bikes",baldwin@bikes.shop
1245,Gabriela,Warren,gabriela.warren@aol.com,296,2016-07-04,2016-07-07,2016-07-06,6,"Baldwin Bikes",baldwin@bikes.shop
1425,Justina,Jenkins,justina.jenkins@msn.com,297,2016-07-04,2016-07-05,2016-07-06,7,"Baldwin Bikes",baldwin@bikes.shop
281,Rayna,Perry,rayna.perry@hotmail.com,299,2016-07-05,2016-07-06,2016-07-07,6,"Baldwin Bikes",baldwin@bikes.shop
1205,Emmaline,Huber,emmaline.huber@gmail.com,300,2016-07-05,2016-07-08,2016-07-08,6,"Baldwin Bikes",baldwin@bikes.shop
